id,item_id,name,name_kana,name_en,item_kind,slot,accessory_type,inheritance_from_accessory_id,inheritance_type,inheritance_note,equip_level,weight,attack,defense,max_hp,max_mp,charm,agility,dexterity,magic_attack,healing_power,description,effects_json,synthesis_effects_json,obtain_methods_json,image_url,source_url,detail_url,created_at,updated_at
130,accessory_hoka_8,炎光の勾玉,えんこうのまがたま,Firelight Jewel,accessory,他アクセサリー,他,129,第二世代,,,,,5,,,35,,,,,炎や光の攻撃に 強くなる 守りの勾玉,"[{""note"": null, ""text"": ""炎ダメージ26%減"", ""recommended"": false}, {""note"": null, ""text"": ""光ダメージ26%減"", ""recommended"": false}]","[{""note"": null, ""text"": ""HPとすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""HPとすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""HPときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""HPときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""HPとおもさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""HPとおもさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+3"", ""recommended"": false}, {""note"": null, ""text"": ""すばやさときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""すばやさときようさ+5"", ""recommended"": false}]","[{""note"": null, ""text"": ""震王ジュノーガの討伐報酬""}, {""note"": null, ""text"": ""銀のフェザーチップ12枚""}, {""note"": null, ""text"": ""アスフェルド光章2個(1回のみ)""}, {""note"": null, ""text"": ""アスフェルド大光章2個(1回のみ)""}, {""note"": null, ""text"": ""すごろくの報酬""}]",/storage/images/accessories/130-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-4.php,2026-03-12 13:06:02,2026-07-07 16:08:35
131,accessory_hoka_9,ロイヤルチャーム,ろいやるちゃーむ,Sovereign Seal,accessory,他アクセサリー,他,,第一世代,,,,,3,,,10,,,,,氷や闇の攻撃に 強くなる 由緒あるチャーム,"[{""note"": null, ""text"": ""氷ダメージ20%減"", ""recommended"": false}, {""note"": null, ""text"": ""闇ダメージ20%減"", ""recommended"": false}]","[{""note"": null, ""text"": ""氷ダメージ3%減"", ""recommended"": false}, {""note"": null, ""text"": ""闇ダメージ3%減"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさ+4"", ""recommended"": false}]","[{""note"": null, ""text"": ""しにがみのきしのレアドロ""}, {""note"": null, ""text"": ""シュバルツシュルトのレアドロ""}, {""note"": null, ""text"": ""ブリザードマンのレアドロ""}, {""note"": null, ""text"": ""銀のフェザーチップ2枚""}, {""note"": null, ""text"": ""すごろくの報酬""}]",/storage/images/accessories/131-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-8.php,2026-03-12 13:06:08,2026-07-07 16:07:07
132,accessory_hoka_10,氷闇の月飾り,ひょうあんのつきかざり,Icy Dark Moon,accessory,他アクセサリー,他,131,第二世代,,,,,5,,,35,,,,,氷や闇の 攻撃に強くなる 神秘的な月飾り,"[{""note"": null, ""text"": ""氷ダメージ26%減"", ""recommended"": false}, {""note"": null, ""text"": ""闇ダメージ26%減"", ""recommended"": false}]","[{""note"": null, ""text"": ""HPとすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""HPとすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""HPときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""HPときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""HPとおもさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""HPとおもさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力+3"", ""recommended"": false}, {""note"": null, ""text"": ""すばやさときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""すばやさときようさ+5"", ""recommended"": false}]","[{""note"": null, ""text"": ""剣王ガルドリオンの討伐報酬""}, {""note"": null, ""text"": ""銀のフェザーチップ12枚""}, {""note"": null, ""text"": ""アスフェルド光章2個(1回のみ)""}, {""note"": null, ""text"": ""アスフェルド大光章2個(1回のみ)""}, {""note"": null, ""text"": ""すごろくの報酬""}]",/storage/images/accessories/132-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-5.php,2026-03-12 13:06:11,2026-07-07 16:07:37
133,accessory_hoka_11,パワーチャーム,ぱわーちゃーむ,Titan Belt,accessory,他アクセサリー,他,,,,,,5,,,,4,,,,,攻撃力を高める マッチョなかざり,[],"[""さいだいHP+1"", ""さいだいHP+2"", ""こうげき力+1"", ""こうげき力+2"", ""こうげき力+3""]","[""小さなメダル20枚で交換""]",/storage/images/accessories/133-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-9.php,2026-03-12 13:06:13,2026-05-07 20:54:26
134,accessory_hoka_12,うさぎのおまもり,うさぎのおまもり,Bunny Tail,accessory,他アクセサリー,他,,,,,,,,,,2,2,,,,すばやさを高める うさぎの毛で 作られたお守り,[],"[""さいだいHP+1"", ""さいだいHP+2"", ""さいだいMP+1"", ""さいだいMP+2"", ""しゅび力+1"", ""しゅび力+2"", ""すばやさ+1"", ""すばやさ+2"", ""すばやさ+3"", ""すばやさ+4"", ""おしゃれさ+1"", ""おしゃれさ+2""]","[""アルミラージのレアドロ""]",/storage/images/accessories/134-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-10.php,2026-03-12 13:06:16,2026-05-07 20:54:26
135,accessory_hoka_13,ひきよせのすず,ひきよせのすず,Beckoning Bell,accessory,他アクセサリー,他,,,,,,,,,,3,,,,,戦闘時に敵から 狙われやすくなる やっかいな鈴,"[""戦いで魔物にねらわれやすくなる""]","[""さいだいHP+1"", ""さいだいHP+2"", ""こうげき力+1"", ""こうげき力+2"", ""おしゃれさ+1"", ""おしゃれさ+2"", ""おしゃれさ+3"", ""おしゃれさ+4""]","[""小さなメダル15枚で交換""]",/storage/images/accessories/135-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-11.php,2026-03-12 13:06:18,2026-05-07 20:54:26
136,accessory_hoka_14,まよけのすず,まよけのすず,Banishing Bell,accessory,他アクセサリー,他,,,,,,,,,,3,,,,,戦闘時に敵から 狙われにくくなる ありがたい鈴,"[""戦いで魔物にねらわれにくくなる""]","[""さいだいHP+1"", ""さいだいHP+2"", ""こうげき力+1"", ""こうげき力+2"", ""おしゃれさ+1"", ""おしゃれさ+2"", ""おしゃれさ+3"", ""おしゃれさ+4""]","[""小さなメダル15枚で交換""]",/storage/images/accessories/136-.webp,https://draquex.com/akuse/0-hoka.php,https://draquex.com/akuse/akuse-hoka-12.php,2026-03-12 13:06:21,2026-05-07 20:54:26
137,accessory_monsyou_1,ハルファスの紋章,はるふぁすのもんしょう,Halphas Crest,accessory,紋章,紋章,,第一世代,,,,5,,10,,,,,,,攻撃力と 最大HPが上がる 魔神の紋章,[],"[{""note"": null, ""text"": ""こうげき力とすばやさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力とすばやさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力とすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力とすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力とすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""こうげき力ときようさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力ときようさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力ときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力ときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力ときようさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""こうげき力としゅび力+1"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力としゅび力+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力としゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力としゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力としゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/137-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-2.php,2026-03-12 13:07:14,2026-07-07 15:51:05
138,accessory_monsyou_2,ハルファスの大紋章,はるふぁすのだいもんしょう,Halphas Sigil,accessory,紋章,紋章,137,第二世代,,,,5,5,10,,,5,5,,,攻撃力と 最大HPが上がる 魔神の大紋章,[],"[{""note"": null, ""text"": ""こうげき力とすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力とすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力とすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""こうげき力ときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力ときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力ときようさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""こうげき力としゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力としゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき力としゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/138-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-7.php,2026-03-12 13:07:16,2026-07-07 15:51:16
139,accessory_monsyou_3,アガレスの紋章,あがれすのもんしょう,Agares Crest,accessory,紋章,紋章,,第一世代,,,,,,10,,,,,5,,攻撃魔力と 最大HPが上がる 魔神の紋章,[],"[{""note"": null, ""text"": ""こうげき魔力とすばやさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力とすばやさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力とすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力とすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力とすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""こうげき魔力ときようさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力ときようさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力ときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力ときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力ときようさ+5"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力としゅび力+1"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力としゅび力+2"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力としゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力としゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力としゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/139-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-3.php,2026-03-12 13:07:18,2026-07-07 15:52:00
140,accessory_monsyou_4,アガレスの大紋章,あがれすのだいもんしょう,Agares Sigil,accessory,紋章,紋章,139,第二世代,,,,,5,10,,,5,5,5,,攻撃魔力と 最大HPが上がる 魔神の大紋章,[],"[{""note"": null, ""text"": ""こうげき魔力とすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力とすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力とすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""こうげき魔力ときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力ときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力ときようさ+5"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力としゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力としゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""こうげき魔力としゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/140-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-8.php,2026-03-12 13:07:21,2026-07-07 15:51:53
141,accessory_monsyou_5,ブエルの紋章,ぶえるのもんしょう,Buer Crest,accessory,紋章,紋章,,第一世代,,,,,,10,,,,,,5,回復魔力と 最大HPが上がる 魔神の紋章,[],"[{""note"": null, ""text"": ""かいふく魔力とすばやさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力とすばやさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力とすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力とすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力とすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""かいふく魔力ときようさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力ときようさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力ときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力ときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力ときようさ+5"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力としゅび力+1"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力としゅび力+2"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力としゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力としゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力としゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/141-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-4.php,2026-03-12 13:07:23,2026-07-07 15:50:33
142,accessory_monsyou_6,ブエルの大紋章,ぶえるのだいもんしょう,Buer Sigil,accessory,紋章,紋章,141,第二世代,,,,,5,10,,,5,5,,5,回復魔力と 最大HPが上がる 魔神の大紋章,[],"[{""note"": null, ""text"": ""かいふく魔力とすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力とすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力とすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""かいふく魔力ときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力ときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力ときようさ+5"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力としゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力としゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""かいふく魔力としゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/142-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-9.php,2026-03-12 13:07:26,2026-07-07 15:50:39
143,accessory_monsyou_7,アモンの紋章,あもんのもんしょう,Amon Crest,accessory,紋章,紋章,,第一世代,,,3,,5,10,,,5,5,,,おもさと 最大HPが上がる 魔神の紋章,[],"[{""note"": null, ""text"": ""おもさとすばやさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとすばやさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""おもさときようさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""おもさときようさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""おもさときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おもさときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""おもさときようさ+5"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとしゅび力+1"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとしゅび力+2"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとしゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとしゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとしゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/143-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-6.php,2026-03-12 13:07:28,2026-07-07 15:49:47
144,accessory_monsyou_8,アモンの大紋章,あもんのだいもんしょう,Amon Sigil,accessory,紋章,紋章,143,第二世代,,,3,,5,10,,,5,5,,,おもさと 最大HPが上がる 魔神の大紋章,[],"[{""note"": null, ""text"": ""おもさとすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""おもさときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おもさときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""おもさときようさ+5"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとしゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとしゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""おもさとしゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/144-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-11.php,2026-03-12 13:07:34,2026-07-07 15:49:55
145,accessory_monsyou_9,グレモリーの紋章,ぐれもりーのもんしょう,Gremory Crest,accessory,紋章,紋章,,第一世代,,,,,,10,,3,,,,,おしゃれさと 最大HPが上がる 魔神の紋章,[],"[{""note"": null, ""text"": ""おしゃれさとすばやさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとすばやさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""おしゃれさときようさ+1"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさときようさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさときようさ+5"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとしゅび力+1"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとしゅび力+2"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとしゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとしゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとしゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/145-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-5.php,2026-03-12 13:07:38,2026-07-07 15:50:16
146,accessory_monsyou_10,グレモリーの大紋章,ぐれもりーのだいもんしょう,Gremory Sigil,accessory,紋章,紋章,145,第二世代,,,,,5,10,,3,5,5,,,おしゃれさと 最大HPが上がる 魔神の大紋章,[],"[{""note"": null, ""text"": ""おしゃれさとすばやさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとすばやさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとすばやさ+5"", ""recommended"": true}, {""note"": null, ""text"": ""おしゃれさときようさ+3"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさときようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさときようさ+5"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとしゅび力+3"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとしゅび力+4"", ""recommended"": false}, {""note"": null, ""text"": ""おしゃれさとしゅび力+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""万魔の塔の報酬""}]",/storage/images/accessories/146-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-10.php,2026-03-12 13:07:40,2026-07-07 15:50:22
147,accessory_monsyou_11,はじまりの紋章,はじまりのもんしょう,Origin Crest,accessory,紋章,紋章,,,,,,,,1,1,1,,,,,最大HPと 最大MPが上がる 紋章,[],"[""さいだいHP+1"", ""さいだいMP+1"", ""おしゃれさ+1""]","[""ヴェリのアクセ屋5000G""]",/storage/images/accessories/147-.webp,https://draquex.com/akuse/0-monsyou.php,https://draquex.com/akuse/akuse-monsyou-1.php,2026-03-12 13:07:46,2026-05-07 20:54:26
148,accessory_akasi_1,魔人の勲章,まじんのくんしょう,Ruin's Medal,accessory,職業の証,証,,第一世代,,,2,3,5,,,,,,,,攻撃後まれに テンション上がる 重厚感のある勲章,"[{""note"": null, ""text"": ""攻撃時2.0%でためる"", ""recommended"": false}]","[{""note"": null, ""text"": ""攻撃時ためる+0.5%"", ""recommended"": false}, {""note"": null, ""text"": ""攻撃時ためる+1.0%"", ""recommended"": true}, {""note"": null, ""text"": ""おもさ+2"", ""recommended"": false}, {""note"": null, ""text"": ""きようさ+4"", ""recommended"": false}]","[{""note"": null, ""text"": ""暗黒の魔人の討伐報酬""}, {""note"": null, ""text"": ""銀のフェザーチップ4枚""}, {""note"": null, ""text"": ""アスフェルド光章20個""}]",/storage/images/accessories/148-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-1.php,2026-03-12 13:08:37,2026-07-08 11:30:52
149,accessory_akasi_2,夢幻魔王の勲章,むげんまおうのくんしょう,Dread Fiend's Seal,accessory,職業の証,証,148,第二世代,,,6,5,10,,,,,8,,,攻撃時ためやすく テンション高いと ダメージ増す勲章,"[{""note"": null, ""text"": ""攻撃時4.0%でためる"", ""recommended"": false}, {""note"": null, ""text"": ""テンション時魔物にダメージ+100"", ""recommended"": false}]","[{""note"": null, ""text"": ""行動時1.0%テンション消費なし"", ""recommended"": false}, {""note"": null, ""text"": ""行動時1.5%テンション消費なし"", ""recommended"": false}, {""note"": null, ""text"": ""行動時2.0%テンション消費なし"", ""recommended"": true}, {""note"": null, ""text"": ""テンション時魔物にダメージ+10"", ""recommended"": false}, {""note"": null, ""text"": ""テンション時魔物にダメージ+20"", ""recommended"": false}, {""note"": null, ""text"": ""テンション時魔物にダメージ+30"", ""recommended"": true}]","[{""note"": null, ""text"": ""ムドーの討伐報酬""}]",/storage/images/accessories/149-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-26.php,2026-03-12 13:08:41,2026-07-08 11:31:03
150,accessory_akasi_3,忠義の勲章,ちゅうぎのくんしょう,Loyalty Medal,accessory,職業の証,証,,第一世代,,,,,,4,,,,10,,,会心の一撃の ダメージが上がる 誉れ高い武人の証,"[{""note"": null, ""text"": ""会心&呪文暴走追加ダメージ+30(試合無効)"", ""recommended"": false}]","[{""note"": null, ""text"": ""会心率と暴走率+0.2%"", ""recommended"": false}, {""note"": null, ""text"": ""会心率と暴走率+0.5%"", ""recommended"": true}, {""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+3"", ""recommended"": true}, {""note"": null, ""text"": ""きようさ+4"", ""recommended"": false}, {""note"": null, ""text"": ""きようさ+5"", ""recommended"": false}]","[{""note"": null, ""text"": ""ギュメイ将軍の討伐報酬""}]",/storage/images/accessories/150-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-2.php,2026-03-12 13:08:45,2026-07-08 11:29:54
151,accessory_akasi_4,ガナン帝国の勲章,がなんていこくのくんしょう,Gittish Medal,accessory,職業の証,証,150,第二世代,,,,5,,10,,,,,5,,会心と呪文暴走の ダメージが上がる ガナン帝国の証,"[{""note"": null, ""text"": ""会心率と呪文暴走率+1.0%"", ""recommended"": false}, {""note"": null, ""text"": ""会心と暴走ダメージ+35(試合無効)"", ""recommended"": false}, {""note"": null, ""text"": ""きようそ+20"", ""recommended"": false}]","[{""note"": null, ""text"": ""さいだいHP+1"", ""recommended"": false}, {""note"": null, ""text"": ""さいだいHP+2"", ""recommended"": true}, {""note"": null, ""text"": ""会心と暴走ダメージ+1"", ""recommended"": false}, {""note"": null, ""text"": ""会心と暴走ダメージ+3"", ""recommended"": false}, {""note"": null, ""text"": ""会心と暴走ダメージ+5"", ""recommended"": true}]","[{""note"": null, ""text"": ""帝国三将軍の討伐報酬""}]",/storage/images/accessories/151-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-24.php,2026-03-12 13:08:47,2026-07-08 11:30:12
152,accessory_akasi_5,邪教司祭の勲章,じゃきょうしさいのくんしょう,Magus Medal,accessory,職業の証,証,151,第三世代,,,,5,,19,,,,25,5,,会心と呪文暴走の ダメージが上がる 邪教の大司祭の証,"[{""note"": null, ""text"": ""会心率と呪文暴走率+1.5%"", ""recommended"": false}, {""note"": null, ""text"": ""会心と暴走時魔物にダメージ+50"", ""recommended"": false}]","[{""note"": null, ""text"": ""会心と暴走時魔物にダメージ+1"", ""recommended"": false}, {""note"": null, ""text"": ""会心と暴走時魔物にダメージ+3"", ""recommended"": false}, {""note"": null, ""text"": ""会心と暴走時魔物にダメージ+5"", ""recommended"": false}, {""note"": null, ""text"": ""会心と暴走時魔物にダメージ+7"", ""recommended"": false}, {""note"": null, ""text"": ""会心と暴走時魔物にダメージ+10"", ""recommended"": true}]","[{""note"": null, ""text"": ""エビルプリーストの討伐報酬""}]",/storage/images/accessories/152-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-29.php,2026-03-12 13:08:49,2026-07-08 11:30:01
153,accessory_akasi_6,絆のエンブレム,きずなのえんぶれむ,Bonding Emblem,accessory,職業の証,証,,,,,,,,,,,,,,,主人との絆の証 仲間モンスター 専用のエンブレム,"[""なつき度により主人に絆の力発動"", ""絆時100%ためる""]","[""絆時30％で主人にバイシオン"", ""絆時30％で主人にスカラ"", ""絆時30％で主人に聖女の守り"", ""絆時30％で主人に弓聖の守り星"", ""絆時30％で主人にマホステ"", ""絆時30％で主人にまもりのきり"", ""絆時30％で主人のHP100回復"", ""絆時30％で主人のMP20回復""]","[""モンスターバトルロード景品（5000枚）""]",/storage/images/accessories/153-.webp,https://draquex.com/akuse/0-akasi.php,https://draquex.com/akuse/akuse-akasi-3.php,2026-03-12 13:08:52,2026-05-07 20:54:26
