id,display_order,name,name_kana,name_en,monster_system_type_id,is_reincarnated,reincarnation_parent_id,source_url,image_path,trivia_1,trivia_2,created_at,updated_at
1331,1331,レオン・ビュブロ,レオン・ビュブロ,"Reon Byuburo",2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_reombyuburo.html,/storage/images/monsters/1331.webp,"かつて 賢者ブロッゲンの手で葬られた 大いなる凶獣。その子らが 魂を呼び覚ましふたたび現世に姿を現した。","かつての戦いは激戦だった。ブロッゲンのメラが あと5秒 遅かったら ビュブロの鋭牙が 彼の胸を貫いていただろう。","2026-07-27 13:32:59","2026-08-03 12:10:41"
1332,1332,怒りのプスゴン,イカリノプスゴン,Ikarinopusugon,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_ikarinopusugon.html,/storage/images/monsters/1332.webp,スイの塔のてっぺんにスウィートルームを築いていたファンシー好きの怪獣。心からハニーを愛する。,"棲みかを捨て 役目を捨て 熱い想いだけを胸に抱き ヤツは去っていった。怪獣プスゴン どこへ行く……。","2026-07-27 12:53:47","2026-07-29 12:20:41"
1333,1333,スカラベーダー,スカラベーダー,Sukarabeedaa,5,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_sukarabe-da-.html,/storage/images/monsters/1333.webp,"人の踏み入らない遺跡などを棲みかとする おそろしいフンコロガシの化け物。外敵がいないため肥えた。","実際は フンを転がさず 巨大な岩を後ろ足で運んで 器用に要塞のような巣を作る。ベーダーの称号は 匠の証。","2026-07-27 13:09:22","2026-07-29 12:20:41"
1334,1334,上級亡霊兵士,ジョウキュウボウレイヘイシ,Joukyuuboureiheishi,10,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jokyuuboreiheishi.html,/storage/images/monsters/1334.webp,"メギストリス流の剣術を使いこなす エリート亡霊兵。メギストリス城の精鋭部隊を全滅させる程の実力を持つ。","地獄の訓練に耐え抜いたのか その実力は本物。忠誠心が高く 規律も守る。最近 こういう若者が少ない。","2026-07-27 13:07:50","2026-07-29 12:20:41"
1335,1335,封印の左手,フウインノヒダリテ,Fuuinnohidarite,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_fuuinnohidarite.html,/storage/images/monsters/1335.webp,ラーディス王の命により王の遺した石版を守護する。似たような姿の相棒がおりコンビネーションは抜群。,"数百年に渡って 王の石版を 一緒に守ってきた相方とは もはや夫婦も同然である。どちらが夫役かは不明。","2026-07-27 13:20:34","2026-08-03 12:09:04"
1336,1336,封印の右手,フウインノミギテ,Fuuinnomigite,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_fuuinnomigite.html,/storage/images/monsters/1336.webp,"ラーディス王の命により王の遺した石版を守護する。あまい息 もうどくのきりなどいやらしい技を使う。","チカラ押しは相方にまかせて そのフォローを担っている。ということは こちらが 妻役の可能性が高い。","2026-07-27 13:20:37","2026-08-03 12:09:04"
1337,1337,ゴールデンゴーレム,ゴールデンゴーレム,Balhib,4,0,,https://draquex.com/monster/k-108.php,/storage/images/monsters/1337.webp,黄金で作られた人形が神秘の呪文により命を得た。巨大なオノを振りおろし邪魔する者をなぎ払う。,"はるかな昔 神話の時代に翼を持つ人々により剣の守護者として封じられたと言い伝えられている。","2026-03-12 19:36:22","2026-08-03 12:09:04"
1338,1338,デモンシーサー,デモンシーサー,Demonshiisaa,2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_demonshi-sa-.html,/storage/images/monsters/1338.webp,"学会では 魔獣ヘルシーサーの変異種として 知られているが目撃者の死亡事故が多くくわしい生態は 不明である。","個体数が きわめて少ないため 同族には めったに会えない。さみしい気持ちの 裏返しで 暴れてしまう 孤独な魔獣。","2026-07-27 13:13:55","2026-08-03 12:10:41"
1339,1339,ライノスローネ,ライノスローネ,Rainosuroone,2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_rainosuro-ne.html,/storage/images/monsters/1339.webp,「皇帝」の名を冠するサイおとこ族の王の中の王。そのチカラはサイ強といわれサイ知にも長けているらしい。,"サイは投げられた……。大きな戦いを始める前 サイおとこの皇帝は そうつぶやいたという。","2026-07-27 13:31:30","2026-08-03 12:10:41"
1340,1340,闇夜の巨人,ヤミヨノキョジン,Yamiyonokyojin,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_yamiyonokyojin.html,/storage/images/monsters/1340.webp,"星のない夜のように真っ黒な ひとつ目の巨人。かつてのサテラの罪の意識が生みだしてしまった魔物。","サテラにとって星のない夜は 恐怖の象徴であった。その恐怖が具現化した巨人は 一切の希望を闇でぬりつぶす。","2026-07-27 13:29:42","2026-08-03 12:09:04"
1341,1341,呪いの影,ノロイノカゲ,Noroinokage,7,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_noroinokage.html,/storage/images/monsters/1341.webp,"写真機の光で姿を現す影のような魔物。いたずら好きな性格で呪いをかけ 皆を困らせる。","変わった物を見ると それが人様の物であろうと 盗む習性を持つため 魔物からも苦情が出ている。","2026-07-27 13:16:16","2026-07-29 12:20:41"
1342,1342,波怨竜,ハオンリュウ,Haonryuu,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_haonryuu.html,/storage/images/monsters/1342.webp,"かつてウェナ諸島に君臨した竜の魔物の なれの果て。自分を倒した戦士の血を引くルベカの命を狙っていた。","ウェディの戦士によって 倒された彼の身体は海に落ち やがて 骨だけとなったが その怨念は消えなかった。","2026-07-27 13:16:32","2026-07-29 12:20:41"
1343,1343,魔人スピンドル,マジンスピンドル,Majinsupindoru,12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majinsupindoru.html,/storage/images/monsters/1343.webp,"なんと スピンドル兵士長が魔物と入れ替わった！ 本人とは比較にならないほどすばやく動き チカラも強い。","現役時代のスピンドルは この魔物より はるかに強く おまけに美形だったらしい。時の流れは残酷だ。","2026-07-27 13:25:58","2026-07-29 12:20:41"
1344,1344,呪縛の魔獣,ジュバクノマジュウ,Jubakunomajuu,9,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jubakunomajuu.html,/storage/images/monsters/1344.webp,"ヒメアの恋人コハクが不老の禁術をほどこされそのチカラに たえきれず変わり果てた姿。","コハクは植物学者だった。世界樹の研究のために 久遠の森を訪れた彼は そこでヒメアと出会った。","2026-07-27 13:07:40","2026-07-29 12:20:41"
1345,1345,復讐鬼ガガイ,フクシュウキガガイ,Fukushuukigagai,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_fukushuukigagai.html,/storage/images/monsters/1345.webp,"かつて ランガーオ村の史上最強チャンピオンだった英雄ガガベスの ひとり息子。父の死で すべてを失った。","復讐を誓いながらも 正々堂々の勝負をつらぬいた。父の名に恥じぬ戦いをする。それが 彼の誇りなのだ。","2026-07-27 13:20:46","2026-08-03 13:05:38"
1346,1346,魔人兵士,マジンヘイシ,Majinheishi,12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majinheishi.html,/storage/images/monsters/1346.webp,"ガズバランの牙の策略によりガートラントの兵士と入れ替わった魔物たち。その正体は ぬいぐるみ。","ガートラント兵士たちの間にも 意外と チョコ神ぬいぐるみは 広まっていたらしい。ファンシー好きが多いのか？","2026-07-27 13:26:06","2026-07-29 12:20:41"
1347,1347,魔瘴竜,マショウリュウ,Mashouryuu,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_mashokuryuu.html,/storage/images/monsters/1347.webp,"魔瘴が生みだした巨大な竜。やみわらし ましょううおとは比較にならない強さを誇る。別名 ダークドラゴン。","太古の昔から存在し 世の平和を乱していた。多くの猛者が この竜に挑み そして 散っていった。","2026-07-27 13:25:41","2026-07-29 12:20:41"
1348,1348,ビッグバン岩,ビッグバンイワ,Bigguban'iwa,12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_biggubangan.html,/storage/images/monsters/1348.webp,奇妙な異空間で出会ったナゾの巨大ばくだん岩。その爆発の威力はビッグバン級だという。,"決して自暴自棄になることなく 爆発の欲求を耐え抜いた 我慢強い ばくだん岩だけが ビッグバン岩になれるという。","2026-07-27 13:19:20","2026-07-29 12:20:41"
1349,1349,証人ラディスオー,ショウニンラディスオー,Shouninradeisuoo,13,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_shoninradisuo-.html,/storage/images/monsters/1349.webp,"王となる王家の男を試すため最後の男王ラーディスが石版と共に遺した からくり。テンションを上げるのが得意。","ラーディス王は からくりの 豊富な知識を持っていた。波紋の音叉も ラディスオーも 彼のお手製らしい。","2026-07-27 13:07:53","2026-07-29 12:20:41"
1350,1350,パルカラス亡霊王,パルカラスボウレイオウ,Parukarasuboureiou,10,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_parukarasuboreio.html,/storage/images/monsters/1350.webp,"５００年前 パルカラス王国を支配していた王。フォステイルに恨みを持ち現代に よみがえった。","その深い愛情は 娘である メギストリス姫に注がれ 国民には注がれなかった。悲しき 裸の王様。","2026-07-27 13:18:10","2026-07-29 12:20:41"
1351,1351,魔人ゼクセン,マジンゼクセン,Majinzekusen,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majinzekusen.html,/storage/images/monsters/1351.webp,"ガズバランの牙の首領であるぬいぐるみ屋 ザッケスがピュージュのチカラを借りて凶悪な魔物と化した。","ガズバランとは オーガという 種族を作った神の名前。その剣は すべてを斬り裂き その牙は すべてをかみ砕く。","2026-07-27 13:26:01","2026-08-03 12:09:04"
1352,1352,マイラー三銃士,マイラーサンジュウシ,Mairaasanjuushi,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_maira-sanjuushi.html,/storage/images/monsters/1352.webp,"マイユさんに 愛と忠誠を捧げいかなる時も抜け駆けしないゆかいな同志。そうとも 我ら３人こそが マイラー三銃士！","不動のトップ2マイラーである 知のギオーダ 勇のガガンマ。ふたりに認められし者だけが マイラー三銃士になれる！","2026-07-27 13:24:27","2026-08-03 13:05:38"
1353,1353,アークキマイラ,アークキマイラ,Aakukimaira,2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_a-kukimaira.html,/storage/images/monsters/1353.webp,八里離れた山林に生息するきわめて希少な魔法生物。人の姿を見ると凶暴化するため近づかないほうが身のため。,"いつか自分にも素敵な出会いが あるかもしれない……。そう思い手にした聖銀の鉱石を 渡す相手は まだいない。","2026-07-27 12:50:58","2026-08-03 12:10:41"
1354,1354,凶鳥フレス,キョウトリフレス,Kyoutorifuresu,6,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kyochofuresu.html,/storage/images/monsters/1354.webp,けがれの谷底で生まれた凶兆をふりまく呪われし鳥。人間の子供が大好物で見かけると連れ去ってしまう。,"凶鳥フレスに出会った者には 地獄のような不幸が訪れるが みごと討ち倒した者には 栄光が訪れるとの伝承がある","2026-07-27 12:58:57","2026-07-29 12:20:41"
1355,1355,海賊トニー＆ベニー,カイゾクトニーアンドベニー,Kaizokutoniiandobenii,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kaizokutoni-beni-.html,/storage/images/monsters/1355.webp,ツメとブーメランで襲ってくるスクアーロ海賊団の戦闘員。アジトのニセ情報を流すなど情報操作もお手の物。,"例え どんな聖人君子でも 彼らにからまれると 思わずイラッとするという 忍耐力を試されるコンビだ。","2026-07-27 12:56:25","2026-08-03 13:05:38"
1356,1356,海賊スクアーロ,カイゾクスクアーロ,Kaizokusukuaaro,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kaizokusukua-ro.html,/storage/images/monsters/1356.webp,"自称 最強の極悪海賊スクアーロ海賊団の船長。３匹の殺し屋を呼びだして冒険者たちを苦しめる。","無類の女好きなのに いつも 寄ってくるのはヤローばかり。平手打ちで幕を閉じた 100度目の恋の復讐を誓う。","2026-07-27 12:56:22","2026-08-03 13:05:38"
1357,1357,デビルニャン,デビルニャン,Debirunyan,2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_debirunyan.html,/storage/images/monsters/1357.webp,ヒトの財産を根こそぎ奪う巨猫の悪霊。禍々しい熊手を振り回して攻撃してくる。元は富を与える善神だった。,"猫の悪霊だが大の風呂好き。彼の造った欲望の大浴場は 元の住人が公衆浴場として 開放し 人気を博したそうだ。","2026-07-27 13:13:52","2026-08-03 12:10:41"
1358,1358,樹縛の悪鬼,ジュバクノアッキ,Jubakunoakki,3,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jubakunoakki.html,/storage/images/monsters/1358.webp,"偽りの青き樹海の塔にいた正体不明の きりかぶ魔人。強力な呪文をあやつり３人組のチームワークで戦う。","固い友情で結ばれた彼らだが 食い意地だけは歯止めが効かず 100年に一度は おやつを巡って大ゲンカする。","2026-07-27 13:07:37","2026-07-29 12:20:41"
1359,1359,マジックハンド,マジックハンド,Majikkuhando,10,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majikkuhando.html,/storage/images/monsters/1359.webp,辺境のほら穴の土から突然生まれたモンスター。まさにマジック並みの速さでどんどん仲間を呼び増殖する。,"異形獣のツノからもれ出した エネルギーがほら穴の土壌に 染みこんだために生まれた。これも生命の奇跡か？","2026-07-27 13:25:08","2026-07-29 12:20:41"
1360,1360,カンダタ,カンダタ,Kandata,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kandata.html,/storage/images/monsters/1360.webp,"おなじみ 我らの大盗賊！ とにかくテンションが高く手下を集めては暴れまくる。回復呪文もお手のもの。","言わずと知れた大盗賊だが 己の野望にまっすぐで 言動に邪気がないので どこか憎めない悪のカリスマ？","2026-07-27 12:57:11","2026-08-03 13:05:38"
1361,1361,砂塵の幻馬,サジンノゲンバ,Sajinnogenba,2,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_sajinnogemma.html,/storage/images/monsters/1361.webp,"偽りの黄なる砂塵の塔にいた正体不明の 草食系魔人。風の呪文と砂のブレスで立ちはだかる敵をなぎ払う。","草食系のくせに気性が荒く 気に入らないことがあると 砂塵をまき散らして暴走する 手の付けられない暴れ馬。","2026-07-27 13:03:37","2026-08-03 12:10:41"
1362,1362,炎業の妖星,エンゴウノヨウセイ,Engounoyousei,12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_engonoyosei.html,/storage/images/monsters/1362.webp,"偽りの赤き炎業の塔にいた正体不明の 惑星魔人。寝起きのキゲンはとことん悪く炎や爆発で辺りを焼き尽くす。","身にまとった黒雲は 5000年間眠り続けても 快適な夢見を約束する ふんわりふかふかの特注品。","2026-07-27 12:55:22","2026-07-29 12:20:41"
1363,1363,デスライラ,デスライラ,Desuraira,10,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_desuraira.html,/storage/images/monsters/1363.webp,故郷エクゼリアを焼かれ生きる希望を失ったシスター・ライラの弱さに怨念がとり憑いた。,"怨念にとり憑かれた者は 目の前が真っ暗になり 何も聞こえず身動きもとれず 苦しみだけを感じつづける。","2026-07-27 13:13:43","2026-07-29 12:20:41"
1364,1364,ドラゴンガイア・双,ドラゴンガイア・ソウ,"Doragongaia (Twin)",11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_doragongaiaso.html,/storage/images/monsters/1364.webp,"見分けがつかないほどそっくりな 双子のドラゴン。こちらの攻撃を無効にする竜眼を使うので要注意。","じつは 魔軍十二将の一角の 双子の息子だったのだが スキルマスターの導きにより 試練の魔物として転生した。","2026-07-27 13:15:19","2026-07-29 12:20:41"
1365,1365,ヴォルカドラゴン,ヴォルカドラゴン,Vuorukadoragon,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_worukadoragon.html,/storage/images/monsters/1365.webp,"火山地帯で生まれ育ちマグマを食らうという炎竜。強烈な炎の呪文とブレス攻撃をあやつる まさに炎の化身。","背中の木が燃えてしまうので 自分は火炎攻撃をするくせに されるのはガマンならんという なんともワガママなヤツ。","2026-07-27 12:54:28","2026-07-29 12:20:41"
1366,1366,盗賊ラゴス,トウゾクラゴス,Touzokuragosu,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_tozokuragosu.html,/storage/images/monsters/1366.webp,闇に潜む悪名高き大盗賊。隠密行動を信条としているがいざとなるとブーメランで華麗に敵を斬り刻む。,"読み上げた詩は全13章中の 序章に過ぎないという。最終章の恥ずかしさは もだえ死に級とのウワサ。","2026-07-27 13:14:43","2026-08-03 13:05:38"
1367,1367,魔女グレイツェル,マジョグレイツェル,Majogureitsueru,8,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majogureitseru.html,/storage/images/monsters/1367.webp,メルサンディ村を恨み英雄ザンクローネの身体をバラバラにして化け物に変え村を襲わせている魔女。,"昔はザンクローネのため よくパンを焼いていたらしい。だけど作るパンすべてが なぜか激辛になってしまう。","2026-07-27 13:25:44","2026-07-29 12:20:41"
1368,1368,アルゴングレート,アルゴングレート,Arugongureeto,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_arugongure-to.html,/storage/images/monsters/1368.webp,"万病に効く神秘の宝石アルゴンハートを宿す竜。しかし 今は絶滅してしまいその宝石も失われたという。","昔は アルゴリザードという 忠実な子分たちがいたが 住める場所が減るにつれて 姿を消してしまったらしい。","2026-07-27 12:52:48","2026-07-29 12:20:41"
1369,1369,諸刃の鋼竜,モロハノハガネリュウ,Morohanohaganeryuu,13,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_morohanokoryuu.html,/storage/images/monsters/1369.webp,"偽りの白き諸刃の塔にいた正体不明の 機械竜魔人。ミサイルとひかりのブレスで辺り一帯を焦土と化す。","魔人なのか竜なのか機械なのか 魔人の中でも謎多き存在。自分が何者かわからない 苛立ちで今日も暴れまわる。","2026-07-27 13:29:05","2026-07-29 12:20:41"
1370,1370,濁流の邪殻,ダクリュウノジャカク,Dakuryuunojakaku,9,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_dakuryuunojakaku.html,/storage/images/monsters/1370.webp,"偽りの黒き濁流の塔にいた正体不明の 甲殻類魔人。しおまねきで大波をあやつりすべてを濁流に飲み込む。","濁流に飲み込まれるかのような 過酷な人生を送るうちに 自他ともに認める 陰険な性格の持ち主になった。","2026-07-27 13:12:43","2026-07-29 12:20:41"
1371,1371,レプティリア,レプティリア,Reputeiria,13,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_reputiria.html,/storage/images/monsters/1371.webp,カグヤ＝ムーンを見張るため侵略者の王が王宮に仕掛けた監視装置。命令されたとおり冷徹に任務を遂行する。,"球体化するコンパクトボディは どんな場所にも侵入可能で いざとなれば監視対象を 抹殺する機能さえ備えている。","2026-07-27 13:33:07","2026-07-29 12:20:41"
1372,1372,ギーグハンマー・狂,ギーグハンマー・キョウ,"Giiguhanmaa (Frenzied)",11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_gi-guhamma-kyo2.html,/storage/images/monsters/1372.webp,ある男の策略で闘争本能が暴走したギーグハンマー。狂乱のままにハンマーを振るい目に入る全てを破壊しつくす。,"とある魔界の名匠が鍛えた そのハンマーはギガトン級を 超える衝撃を受けてなお 一切曲がることがないという。","2026-07-27 12:57:25","2026-07-29 12:20:41"
1373,1373,ゴリウスの怨霊,ゴリウスノオンリョウ,Goriusunoonryou,10,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_goriusunonryo.html,/storage/images/monsters/1373.webp,ベルムドに対する怨念をキルギルに利用され魔物化。その怪力を活かして豪快に敵をかちあげる。,"魔物を盾にしてアラハギーロを 守ろうとした兵士長。非情なようだが 彼なりの 愛国心ゆえの決断だった。","2026-07-27 13:03:01","2026-07-29 12:20:41"
1374,1374,魔道士キルギル,マドウシキルギル,Madoushikirugiru,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_madoshikirugiru.html,/storage/images/monsters/1374.webp,魔勇者をも実験素材としたマッドな魔法研究家。実験体を思うままに操りチカラを試すのが至上の喜び。,"実験をくり返し ひたすらに 強い魔物を生み出すことだけを 目的として生きている。そのための手段は選ばない。","2026-07-27 13:26:39","2026-08-03 13:05:38"
1375,1375,魔人リンジャーラ,マジンリンジャーラ,,8,0,,,/storage/images/monsters/1375.webp,"偽りの禁呪の祭壇に 現れた魔人化したリンジャーラ。身の危険を 感じると強力な 召喚術を使ってくる。","子供の頃から 神童と呼ばれ 才能に 自信を持っていた。その自信に キズをつけたのは 一番大切な友達だった。","2026-07-27 17:08:28","2026-07-29 12:20:41"
1376,1376,ザ・ホール,ザ・ホール,"Za Hooru",12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_zaho-ru.html,/storage/images/monsters/1376.webp,不思議なツボの中にしまわれた呪いや魔瘴の集合体。驚異的な吸引力でモノばかりか魔力さえも吸い込む。,"うたい文句によると ザ・ホールは吸引力の落ちない ただひとつの魔物であるとか。ただし何と比べたかは不明。","2026-07-27 13:03:50","2026-07-29 12:20:41"
1377,1377,ブラッドメイジ,ブラッドメイジ,Buraddomeiji,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_buraddomeiji.html,/storage/images/monsters/1377.webp,"刻印を刻まれた者を供物として 主に捧げようと襲いかかってくる 謎の神官。真紅のマントが 印象的だ。","自慢のマントを より血の色に 近づけようと 染め物に励む。ムラができるので返り血は あまり浴びたくないらしい。","2026-07-27 13:22:21","2026-08-03 12:09:04"
1378,1378,スカーレットナイト,スカーレットナイト,Sukaarettonaito,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_suka-rettonaito.html,/storage/images/monsters/1378.webp,"刻印を刻まれた者を供物として 主に捧げようと襲いかかってくる 闇の騎士。血に飢えた獣のように残忍。","多くのエモノを手にかけるたび ひるがえるマントが自然に 赤く染まったと豪語しているが 意外と実戦経験は少ない。","2026-07-27 13:09:19","2026-08-03 12:09:04"
1379,1379,グリーターデーモン,グリーターデーモン,Guriitaadeemon,4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_guri-ta-de-mon.html,/storage/images/monsters/1379.webp,刻印を刻まれし者を主のもとへ届ける役目を持つ。荷物がおとなしく運ばれるようやけつくいきで動きを止める。,"荷物をなるべくキズつけず 新鮮なうちに届けたいのだが たまに つうこんのいちげきを 出してしまう うっかり者。","2026-07-27 13:00:15","2026-08-03 12:09:04"
1380,1380,バッドメーア,バッドメーア,Baddomeea,8,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_baddome-a.html,/storage/images/monsters/1380.webp,グリーターデーモンのおともをしている上位種の夢魔。まくらは寝るためではなく武器とするために持っている。,"下位の夢魔ナイトメーアの 血染めのまくらが血を吸いすぎ すっかり黒ずんでしまったとき バッドメーアが生まれるのだ。","2026-07-27 13:17:24","2026-07-29 12:20:41"
1381,1381,ひとくいドール,ヒトクイドール,Hitokuidooru,12,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_hitokuido-ru.html,/storage/images/monsters/1381.webp,"暗い洞くつの奥に住みつき通りがかった生き物を狙う。大きなエモノでも集団で襲いトゲを突き立てて しとめる。","おそろしい名前がついているが 人間を食べるわけではない。アタマのトゲを突き立てて 体液をチューチュー吸うのだ。","2026-07-27 13:19:33","2026-07-29 12:20:41"
1382,1382,トマホーガー,トマホーガー,Tomahoogaa,11,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_tomaho-ga-.html,/storage/images/monsters/1382.webp,偽りの世界のガリアル洞にどこからか流れついた魔物。巨大なオノを振り回しあらゆるものをなぎ倒す。,"トマホーガーはひとつのオノを 先祖代々 使い続けてきた。そのオノを失うことは許されず 寝る時も決して手放さない。","2026-07-27 13:15:02","2026-07-29 12:20:41"
1383,1383,魔剣士テグラム,マケンシテグラム,Makenshiteguramu,14,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_makenshiteguramu.html,/storage/images/monsters/1383.webp,"ダイム老の孫のテグラムが魔勇者アンルシアの魂にあやつられ 変身した姿。魔勇者に匹敵する能力を持つ。","ダイム老を安心させるべく アンルシア姫の近衛兵になると 決めたテグラム。その決意は 当の姫に裏切られてしまった。","2026-07-27 13:24:52","2026-08-03 13:05:38"
1384,1384,エース,エース,Eesu,1,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_e-su.html,/storage/images/monsters/1384.webp,"スキルマスターの秘蔵っ子。修行で ぷるぷるを克服した鋼鉄の突起から繰り出されるストライクは 強烈のひと言。","スキルマスターに潜在能力を 見いだされ修行の道に。敵は その強さに恐れおののき 思わず ぷるぷる震えだす。","2026-07-27 12:54:52","2026-07-29 12:20:41"
1385,1385,リルグレイド,リルグレイド,Rirugureido,13,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_rirugureido.html,/storage/images/monsters/1385.webp,"遠き銀河の彼方より 飛来せし恐るべき 侵略者の王。母星の繁栄のため他星系を滅ぼし 秘宝を奪う。","ヒトによく似た その姿は かつて 月世界襲撃を阻んだ 野蛮人をモデルに 設計した 最強の バトルフォーム。","2026-07-27 13:32:30","2026-07-29 12:20:41"
1386,1386,クリムゾンローグ,クリムゾンローグ,Kurimuzonroogu,8,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kurimuzonro-gu.html,/storage/images/monsters/1386.webp,"刻印を刻まれた者を供物として 主に捧げようと襲いかかってくる血の処刑人。血塗られたオノの一撃は強烈。","目の前のエモノに夢中になり 背中が ガラ空きになるので 常にペアで行動するようにと 首領から命じられている。","2026-07-27 13:00:21","2026-07-29 12:20:41"
1387,1387,しびれくらげ先生,シビレクラゲセンセイ,Shibirekuragesensei,9,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_shibirekuragesensei.html,/storage/images/monsters/1387.webp,世界中の芸人たちから先生とあがめられるお笑い界の巨匠。特にぱふぱふ芸には並みならぬこだわりを持っている。,"必殺芸「いやんマダンテ！」は かつてプクランド流行語大賞で 見事グランプリに輝いた 先生往年の持ちネタである。","2026-07-27 13:05:58","2026-07-29 12:20:41"
1388,1388,禁書の守護者・左,キンショノシュゴシャ・ヒダリ,"Kinshonoshugosha Hidari",4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kinshonoshugoshahidari.html,/storage/images/monsters/1388.webp,,,"2026-07-27 12:59:57","2026-08-03 12:09:04"
1389,1389,禁書の守護者・右,キンショノシュゴシャ・ミギ,"Kinshonoshugosha Migi",4,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kinshonoshugoshamigi.html,/storage/images/monsters/1389.webp,,,"2026-07-27 12:59:59","2026-08-03 12:09:04"
