id,display_order,name,name_kana,name_en,system_type,system_type_en,is_reincarnated,reincarnation_parent_id,source_url,image_path,trivia_1,trivia_2,created_at,updated_at
1291,1291,ムギー,ムギー,Mugii,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_mugi-.html,/storage/images/monsters/1291.webp,,,"2026-07-27 13:27:54","2026-07-27 17:21:11"
1292,1292,チギー,チギー,Chigii,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_chigi-.html,/storage/images/monsters/1292.webp,,,"2026-07-27 13:13:05","2026-07-27 17:21:11"
1293,1293,闇芸人ルルルリーチ,ヤミゲイニンルルルリーチ,Yamigeininrurururiichi,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_yamigeininrurururi-chi.html,/storage/images/monsters/1293.webp,,,"2026-07-27 13:29:22","2026-07-27 17:21:11"
1294,1294,魔賢者アクバー,マケンジャアクバー,Makenjaakubaa,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_makenjaakuba-.html,/storage/images/monsters/1294.webp,,,"2026-07-27 13:24:54","2026-07-27 17:21:11"
1295,1295,巨戦鬼ゴルゴンザ,キョセンキゴルゴンザ,Kyosenkigorugonza,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kyosenkigorugonza.html,/storage/images/monsters/1295.webp,,,"2026-07-27 12:59:05","2026-07-27 17:21:11"
1296,1296,カンダタこぶん,カンダタコブン,Kandatakobun,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kandatakobun.html,/storage/images/monsters/1296.webp,,,"2026-07-27 12:57:14","2026-07-27 17:21:11"
1297,1297,ギャスモン,ギャスモン,Gyasumon,エレメント系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_gyasumon.html,/storage/images/monsters/1297.webp,,,"2026-07-27 12:58:11","2026-07-27 17:21:11"
1298,1298,けがれの渦,ケガレノウズ,Kegarenouzu,エレメント系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kegarenozu.html,/storage/images/monsters/1298.webp,,,"2026-07-27 13:00:48","2026-07-27 17:21:11"
1299,1299,武闘魔ガウラド,ブトウマガウラド,Butoumagaurado,怪人系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_butomagaurado.html,/storage/images/monsters/1299.webp,,,"2026-07-27 13:22:08","2026-07-27 17:21:11"
1300,1300,メギドローム,メギドローム,Megidoroomu,怪人系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_megidoro-mu.html,/storage/images/monsters/1300.webp,,,"2026-07-27 13:28:54","2026-07-27 17:21:11"
1301,1301,舞踏魔プレシアンナ,ブトウマプレシアンナ,Butoumapureshianna,怪人系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_butomapureshianna.html,/storage/images/monsters/1301.webp,,,"2026-07-27 13:22:11","2026-07-27 17:21:11"
1302,1302,闇蜘蛛マルギト,ヤミクモマルギト,Yamikumomarugito,虫系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_yamikumomarugito.html,/storage/images/monsters/1302.webp,,,"2026-07-27 13:29:19","2026-07-27 17:21:11"
1303,1303,闇の狂戦士,ヤミノキョウセンシ,Yaminokyousenshi,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_yaminokyosenshi.html,/storage/images/monsters/1303.webp,,,"2026-07-27 13:29:24","2026-07-27 17:21:11"
1304,1304,超天道士ヤーン,チョウテントウシヤーン,Choutentoushiyaan,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_chotendoshiya-n.html,/storage/images/monsters/1304.webp,,,"2026-07-27 13:13:16","2026-07-27 17:21:11"
1305,1305,魔物商人デイラー,マモノショウニンデイラー,Mamonoshounindeiraa,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_mamonoshonindeira-.html,/storage/images/monsters/1305.webp,,,"2026-07-27 13:26:58","2026-07-27 17:21:11"
1306,1306,キッズ,キッズ,Kizzu,ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kizzu.html,/storage/images/monsters/1306.webp,,,"2026-07-27 12:57:49","2026-07-27 17:21:11"
1307,1307,ツクモモン,ツクモモン,Tsukumomon,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_tsukumomon.html,/storage/images/monsters/1307.webp,,,"2026-07-27 13:13:27","2026-07-27 17:21:11"
1308,1308,鬼門のヌエ,キモンノヌエ,Kimonnonue,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kimonnonue.html,/storage/images/monsters/1308.webp,,,"2026-07-27 12:58:06","2026-07-27 17:21:11"
1309,1309,テンオツ鬼神,テンオツキジン,Ten'otsukijin,怪人系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_tenotsukishin.html,/storage/images/monsters/1309.webp,,,"2026-07-27 13:14:07","2026-07-27 17:21:11"
1310,1310,千夜フウジン,センヤフウジン,Sen'yafuujin,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_senyafuujin.html,/storage/images/monsters/1310.webp,,,"2026-07-27 13:11:00","2026-07-27 17:21:11"
1311,1311,千夜ライジン,センヤライジン,Sen'yaraijin,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_senyaraijin.html,/storage/images/monsters/1311.webp,,,"2026-07-27 13:11:02","2026-07-27 17:21:11"
1312,1312,魔獣ビュブロス,マジュウビュブロス,Majuubyuburosu,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majuubyuburosu.html,/storage/images/monsters/1312.webp,,,"2026-07-27 13:25:19","2026-07-27 17:21:11"
1313,1313,魔鳥の頭目,マチョウノトウモク,Machounotoumoku,鳥系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_machonotomoku.html,/storage/images/monsters/1313.webp,,,"2026-07-27 13:26:28","2026-07-27 17:21:11"
1314,1314,荒城の守護精,コウジョウノシュゴセイ,Koujounoshugosei,植物系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kojonoshugosei.html,/storage/images/monsters/1314.webp,,,"2026-07-27 13:01:54","2026-07-27 17:21:11"
1315,1315,悪夢の追っ手,アクムノオッテ,Akumunootte,物質系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_akumunotte.html,/storage/images/monsters/1315.webp,,,"2026-07-27 12:51:55","2026-07-27 17:21:11"
1316,1316,下級亡霊兵士,カキュウボウレイヘイシ,Kakyuuboureiheishi,ゾンビ系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kakyuuboreiheishi.html,/storage/images/monsters/1316.webp,,,"2026-07-27 12:56:41","2026-07-27 17:21:11"
1317,1317,深海の守護者,シンカイノシュゴシャ,Shinkainoshugosha,エレメント系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_shinkainoshugosha.html,/storage/images/monsters/1317.webp,,,"2026-07-27 13:08:25","2026-07-27 17:21:11"
1318,1318,三闘の守護霊,サントウノシュゴレイ,Santounoshugorei,エレメント系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_santonoshugorei.html,/storage/images/monsters/1318.webp,,,"2026-07-27 13:03:58","2026-07-27 17:21:11"
1319,1319,氷殿の守護兵,ヒョウデンノシュゴヘイ,Hyoudennoshugohei,怪人系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_hyodennoshugohei.html,/storage/images/monsters/1319.webp,,,"2026-07-27 13:19:45","2026-07-27 17:21:11"
1320,1320,尖塔の守護鬼,セントウノシュゴキ,Sentounoshugoki,怪人系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_sentonoshugoki.html,/storage/images/monsters/1320.webp,,,"2026-07-27 13:10:54","2026-07-27 17:21:11"
1321,1321,ダークポイックリン,ダークポイックリン,Daakupoikkurin,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_da-kupoikkurin.html,/storage/images/monsters/1321.webp,,,"2026-07-27 13:12:10","2026-07-27 17:21:11"
1322,1322,悪魔キェルグ,アクマキェルグ,Akumakyerugu,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_akumakierugu.html,/storage/images/monsters/1322.webp,,,"2026-07-27 12:51:39","2026-07-27 17:21:11"
1323,1323,労魔デスワーク,ロウマデスワーク,Roumadesuwaaku,マシン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_romadesuwa-ku.html,/storage/images/monsters/1323.webp,,,"2026-07-27 13:33:15","2026-07-27 17:21:11"
1324,1324,変異ケダモン,ヘンイケダモン,Hen'ikedamon,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_henikedamon.html,/storage/images/monsters/1324.webp,,,"2026-07-27 13:23:26","2026-07-27 17:21:11"
1325,1325,イレイザーＧｅ５０,イレイザージーイーゴジュウ,Ireizaajiiiigojuu,水系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_ireiza-ge50.html,/storage/images/monsters/1325.webp,,,"2026-07-27 12:54:14","2026-07-27 17:21:11"
1326,1326,首領プライド,シュリョウプライド,Shuryoupuraido,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_shuryopuraido.html,/storage/images/monsters/1326.webp,,,"2026-07-27 13:07:45","2026-07-27 17:21:11"
1327,1327,黄金のバブリン,オウゴンノバブリン,Ougonnobaburin,エレメント系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_ogonnobaburin.html,/storage/images/monsters/1327.webp,,,"2026-07-27 12:55:35","2026-07-27 17:21:11"
1328,1328,欲望の邪鬼ゴモル,ヨクボウノジャキゴモル,Yokubounojakigomoru,エレメント系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_yokubonojakigomoru.html,/storage/images/monsters/1328.webp,,,"2026-07-27 13:30:41","2026-07-27 17:21:11"
1329,1329,大地の怒竜バウギア,ダイチノドリュウバウギア,Daichinodoryuubaugia,ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_daichinodoryuubaugia.html,/storage/images/monsters/1329.webp,,,"2026-07-27 13:12:27","2026-07-27 17:21:11"
1330,1330,ヒポポ・サードン,ヒポポ・サードン,"Hipopo Saadon",けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_hipoposa-don.html,/storage/images/monsters/1330.webp,,,"2026-07-27 13:19:40","2026-07-27 17:21:11"
1331,1331,レオン・ビュブロ,レオン・ビュブロ,"Reon Byuburo",けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_reombyuburo.html,/storage/images/monsters/1331.webp,,,"2026-07-27 13:32:59","2026-07-27 17:21:11"
1332,1332,怒りのプスゴン,イカリノプスゴン,Ikarinopusugon,ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_ikarinopusugon.html,/storage/images/monsters/1332.webp,,,"2026-07-27 12:53:47","2026-07-27 17:21:11"
1333,1333,スカラベーダー,スカラベーダー,Sukarabeedaa,虫系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_sukarabe-da-.html,/storage/images/monsters/1333.webp,,,"2026-07-27 13:09:22","2026-07-27 17:21:11"
1334,1334,上級亡霊兵士,ジョウキュウボウレイヘイシ,Joukyuuboureiheishi,ゾンビ系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jokyuuboreiheishi.html,/storage/images/monsters/1334.webp,,,"2026-07-27 13:07:50","2026-07-27 17:21:11"
1335,1335,封印の左手,フウインノヒダリテ,Fuuinnohidarite,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_fuuinnohidarite.html,/storage/images/monsters/1335.webp,,,"2026-07-27 13:20:34","2026-07-27 17:21:11"
1336,1336,封印の右手,フウインノミギテ,Fuuinnomigite,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_fuuinnomigite.html,/storage/images/monsters/1336.webp,,,"2026-07-27 13:20:37","2026-07-27 17:21:11"
1337,1337,ゴールデンゴーレム,ゴールデンゴーレム,Balhib,あくま系,Demon,0,,https://draquex.com/monster/k-108.php,/storage/images/monsters/1337.webp,,,"2026-03-12 19:36:22","2026-07-27 17:21:11"
1338,1338,デモンシーサー,デモンシーサー,Demonshiisaa,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_demonshi-sa-.html,/storage/images/monsters/1338.webp,,,"2026-07-27 13:13:55","2026-07-27 17:21:11"
1339,1339,ライノスローネ,ライノスローネ,Rainosuroone,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_rainosuro-ne.html,/storage/images/monsters/1339.webp,,,"2026-07-27 13:31:30","2026-07-27 17:21:11"
1340,1340,闇夜の巨人,ヤミヨノキョジン,Yamiyonokyojin,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_yamiyonokyojin.html,/storage/images/monsters/1340.webp,,,"2026-07-27 13:29:42","2026-07-27 17:21:11"
1341,1341,呪いの影,ノロイノカゲ,Noroinokage,エレメント系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_noroinokage.html,/storage/images/monsters/1341.webp,,,"2026-07-27 13:16:16","2026-07-27 17:21:11"
1342,1342,波怨竜,ハオンリュウ,Haonryuu,ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_haonryuu.html,/storage/images/monsters/1342.webp,,,"2026-07-27 13:16:32","2026-07-27 17:21:11"
1343,1343,魔人スピンドル,マジンスピンドル,Majinsupindoru,物質系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majinsupindoru.html,/storage/images/monsters/1343.webp,,,"2026-07-27 13:25:58","2026-07-27 17:21:11"
1344,1344,呪縛の魔獣,ジュバクノマジュウ,Jubakunomajuu,水系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jubakunomajuu.html,/storage/images/monsters/1344.webp,,,"2026-07-27 13:07:40","2026-07-27 17:21:11"
1345,1345,復讐鬼ガガイ,フクシュウキガガイ,Fukushuukigagai,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_fukushuukigagai.html,/storage/images/monsters/1345.webp,,,"2026-07-27 13:20:46","2026-07-27 17:21:11"
1346,1346,魔人兵士,マジンヘイシ,Majinheishi,物質系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majinheishi.html,/storage/images/monsters/1346.webp,,,"2026-07-27 13:26:06","2026-07-27 17:21:11"
1347,1347,魔瘴竜,マショウリュウ,Mashouryuu,ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_mashokuryuu.html,/storage/images/monsters/1347.webp,,,"2026-07-27 13:25:41","2026-07-27 17:21:11"
1348,1348,ビッグバン岩,ビッグバンイワ,Bigguban'iwa,物質系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_biggubangan.html,/storage/images/monsters/1348.webp,,,"2026-07-27 13:19:20","2026-07-27 17:21:11"
1349,1349,証人ラディスオー,ショウニンラディスオー,Shouninradeisuoo,マシン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_shoninradisuo-.html,/storage/images/monsters/1349.webp,,,"2026-07-27 13:07:53","2026-07-27 17:21:11"
1350,1350,パルカラス亡霊王,パルカラスボウレイオウ,Parukarasuboureiou,ゾンビ系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_parukarasuboreio.html,/storage/images/monsters/1350.webp,,,"2026-07-27 13:18:10","2026-07-27 17:21:11"
1351,1351,魔人ゼクセン,マジンゼクセン,Majinzekusen,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majinzekusen.html,/storage/images/monsters/1351.webp,,,"2026-07-27 13:26:01","2026-07-27 17:21:11"
1352,1352,マイラー三銃士,マイラーサンジュウシ,Mairaasanjuushi,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_maira-sanjuushi.html,/storage/images/monsters/1352.webp,,,"2026-07-27 13:24:27","2026-07-27 17:21:11"
1353,1353,アークキマイラ,アークキマイラ,Aakukimaira,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_a-kukimaira.html,/storage/images/monsters/1353.webp,,,"2026-07-27 12:50:58","2026-07-27 17:21:11"
1354,1354,凶鳥フレス,キョウトリフレス,Kyoutorifuresu,鳥系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kyochofuresu.html,/storage/images/monsters/1354.webp,,,"2026-07-27 12:58:57","2026-07-27 17:21:11"
1355,1355,海賊トニー＆ベニー,カイゾクトニーアンドベニー,Kaizokutoniiandobenii,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kaizokutoni-beni-.html,/storage/images/monsters/1355.webp,,,"2026-07-27 12:56:25","2026-07-27 17:21:11"
1356,1356,海賊スクアーロ,カイゾクスクアーロ,Kaizokusukuaaro,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kaizokusukua-ro.html,/storage/images/monsters/1356.webp,,,"2026-07-27 12:56:22","2026-07-27 17:21:11"
1357,1357,デビルニャン,デビルニャン,Debirunyan,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_debirunyan.html,/storage/images/monsters/1357.webp,,,"2026-07-27 13:13:52","2026-07-27 17:21:11"
1358,1358,樹縛の悪鬼,ジュバクノアッキ,Jubakunoakki,植物系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_jubakunoakki.html,/storage/images/monsters/1358.webp,,,"2026-07-27 13:07:37","2026-07-27 17:21:11"
1359,1359,マジックハンド,マジックハンド,Majikkuhando,ゾンビ系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majikkuhando.html,/storage/images/monsters/1359.webp,,,"2026-07-27 13:25:08","2026-07-27 17:21:11"
1360,1360,カンダタ,カンダタ,Kandata,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kandata.html,/storage/images/monsters/1360.webp,,,"2026-07-27 12:57:11","2026-07-27 17:21:11"
1361,1361,砂塵の幻馬,サジンノゲンバ,Sajinnogenba,けもの系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_sajinnogemma.html,/storage/images/monsters/1361.webp,,,"2026-07-27 13:03:37","2026-07-27 17:21:11"
1362,1362,炎業の妖星,エンゴウノヨウセイ,Engounoyousei,物質系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_engonoyosei.html,/storage/images/monsters/1362.webp,,,"2026-07-27 12:55:22","2026-07-27 17:21:11"
1363,1363,デスライラ,デスライラ,Desuraira,ゾンビ系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_desuraira.html,/storage/images/monsters/1363.webp,,,"2026-07-27 13:13:43","2026-07-27 17:21:11"
1364,1364,ドラゴンガイア・双,ドラゴンガイア・ソウ,"Doragongaia (Twin)",ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_doragongaiaso.html,/storage/images/monsters/1364.webp,,,"2026-07-27 13:15:19","2026-07-27 17:21:11"
1365,1365,ヴォルカドラゴン,ヴォルカドラゴン,Vuorukadoragon,ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_worukadoragon.html,/storage/images/monsters/1365.webp,,,"2026-07-27 12:54:28","2026-07-27 17:21:11"
1366,1366,盗賊ラゴス,トウゾクラゴス,Touzokuragosu,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_tozokuragosu.html,/storage/images/monsters/1366.webp,,,"2026-07-27 13:14:43","2026-07-27 17:21:12"
1367,1367,魔女グレイツェル,マジョグレイツェル,Majogureitsueru,怪人系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_majogureitseru.html,/storage/images/monsters/1367.webp,,,"2026-07-27 13:25:44","2026-07-27 17:21:12"
1368,1368,アルゴングレート,アルゴングレート,Arugongureeto,ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_arugongure-to.html,/storage/images/monsters/1368.webp,,,"2026-07-27 12:52:48","2026-07-27 17:21:12"
1369,1369,諸刃の鋼竜,モロハノハガネリュウ,Morohanohaganeryuu,マシン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_morohanokoryuu.html,/storage/images/monsters/1369.webp,,,"2026-07-27 13:29:05","2026-07-27 17:21:12"
1370,1370,濁流の邪殻,ダクリュウノジャカク,Dakuryuunojakaku,水系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_dakuryuunojakaku.html,/storage/images/monsters/1370.webp,,,"2026-07-27 13:12:43","2026-07-27 17:21:12"
1371,1371,レプティリア,レプティリア,Reputeiria,マシン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_reputiria.html,/storage/images/monsters/1371.webp,,,"2026-07-27 13:33:07","2026-07-27 17:21:12"
1372,1372,ギーグハンマー・狂,ギーグハンマー・キョウ,"Giiguhanmaa (Frenzied)",ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_gi-guhamma-kyo2.html,/storage/images/monsters/1372.webp,,,"2026-07-27 12:57:25","2026-07-27 17:21:12"
1373,1373,ゴリウスの怨霊,ゴリウスノオンリョウ,Goriusunoonryou,ゾンビ系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_goriusunonryo.html,/storage/images/monsters/1373.webp,,,"2026-07-27 13:03:01","2026-07-27 17:21:12"
1374,1374,魔道士キルギル,マドウシキルギル,Madoushikirugiru,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_madoshikirugiru.html,/storage/images/monsters/1374.webp,,,"2026-07-27 13:26:39","2026-07-27 17:21:12"
1375,1375,魔人リンジャーラ,マジンリンジャーラ,,怪人系,,0,,,/storage/images/monsters/1375.webp,,,"2026-07-27 17:08:28","2026-07-27 17:21:12"
1376,1376,ザ・ホール,ザ・ホール,"Za Hooru",物質系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_zaho-ru.html,/storage/images/monsters/1376.webp,,,"2026-07-27 13:03:50","2026-07-27 17:21:12"
1377,1377,ブラッドメイジ,ブラッドメイジ,Buraddomeiji,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_buraddomeiji.html,/storage/images/monsters/1377.webp,,,"2026-07-27 13:22:21","2026-07-27 17:21:12"
1378,1378,スカーレットナイト,スカーレットナイト,Sukaarettonaito,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_suka-rettonaito.html,/storage/images/monsters/1378.webp,,,"2026-07-27 13:09:19","2026-07-27 17:21:12"
1379,1379,グリーターデーモン,グリーターデーモン,Guriitaadeemon,あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_guri-ta-de-mon.html,/storage/images/monsters/1379.webp,,,"2026-07-27 13:00:15","2026-07-27 17:21:12"
1380,1380,バッドメーア,バッドメーア,Baddomeea,怪人系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_baddome-a.html,/storage/images/monsters/1380.webp,,,"2026-07-27 13:17:24","2026-07-27 17:21:12"
1381,1381,ひとくいドール,ヒトクイドール,Hitokuidooru,物質系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_hitokuido-ru.html,/storage/images/monsters/1381.webp,,,"2026-07-27 13:19:33","2026-07-27 17:21:12"
1382,1382,トマホーガー,トマホーガー,Tomahoogaa,ドラゴン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_tomaho-ga-.html,/storage/images/monsters/1382.webp,,,"2026-07-27 13:15:02","2026-07-27 17:21:12"
1383,1383,魔剣士テグラム,マケンシテグラム,Makenshiteguramu,？？？系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_makenshiteguramu.html,/storage/images/monsters/1383.webp,,,"2026-07-27 13:24:52","2026-07-27 17:21:12"
1384,1384,エース,エース,Eesu,スライム系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_e-su.html,/storage/images/monsters/1384.webp,,,"2026-07-27 12:54:52","2026-07-27 17:21:12"
1385,1385,リルグレイド,リルグレイド,Rirugureido,マシン系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_rirugureido.html,/storage/images/monsters/1385.webp,,,"2026-07-27 13:32:30","2026-07-27 17:21:12"
1386,1386,クリムゾンローグ,クリムゾンローグ,Kurimuzonroogu,怪人系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kurimuzonro-gu.html,/storage/images/monsters/1386.webp,,,"2026-07-27 13:00:21","2026-07-27 17:21:12"
1387,1387,しびれくらげ先生,シビレクラゲセンセイ,Shibirekuragesensei,水系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_shibirekuragesensei.html,/storage/images/monsters/1387.webp,,,"2026-07-27 13:05:58","2026-07-27 17:21:12"
1388,1388,禁書の守護者・左,キンショノシュゴシャ・ヒダリ,"Kinshonoshugosha Hidari",あくま系,,0,,https://xn--10-yg4a1a3kyh.jp/a_mon/../a_mon/dq10_monster_k_kinshonoshugoshahidari.html,/storage/images/monsters/1388.webp,,,"2026-07-27 12:59:57","2026-07-27 17:21:12"
